date	TitleName
20120714	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120715	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120716	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120717	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120718	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120719	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120720	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120721	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120722	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120723	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120724	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120725	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120726	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120727	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120728	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120729	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120730	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120731	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120801	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120802	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120803	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120804	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120805	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120806	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120807	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120808	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120812	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120813	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120814	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120815	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120816	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120817	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120818	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120819	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120820	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120821	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120822	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120825	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120826	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120827	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120828	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120829	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120830	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120831	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120901	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120902	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120903	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120904	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120905	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120906	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120907	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120909	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120910	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120911	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120912	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120913	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120914	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120915	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120916	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120917	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120918	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120919	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120920	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120921	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120922	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120924	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120925	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120926	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120927	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120928	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120929	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120930	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121001	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121002	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121003	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121004	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121005	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121010	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121011	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121013	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121014	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121015	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121016	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121017	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121018	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121019	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121023	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121024	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121025	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121026	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121027	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121028	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121029	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20121030	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
